time	V(n001)	I(V1)	Ix(x1:vdd)	Ix(x2:vdd)	Ix(x3:vdd)	Ix(x4:vdd)
4.270965964312757e-06	3.000000e-01	-5.800753e-06	1.748937e-06	1.588826e-06	1.397672e-07	2.338135e-06
4.272018821455599e-06	3.000000e-01	-5.812334e-06	1.748629e-06	1.588173e-06	1.530156e-07	2.339365e-06
4.273071678598440e-06	3.000000e-01	-5.826070e-06	1.748191e-06	1.587521e-06	1.688601e-07	2.340553e-06
4.274124535741282e-06	3.000000e-01	-5.841960e-06	1.747624e-06	1.586870e-06	1.873005e-07	2.341697e-06
4.275177392884123e-06	3.000000e-01	-5.860004e-06	1.746929e-06	1.586221e-06	2.083371e-07	2.342799e-06
4.276230250026965e-06	3.000000e-01	-5.880202e-06	1.746104e-06	1.585573e-06	2.319696e-07	2.343857e-06
4.277283107169807e-06	3.000000e-01	-5.902554e-06	1.745151e-06	1.584925e-06	2.581982e-07	2.344872e-06
4.277693107169801e-06	3.000000e-01	-5.912632e-06	1.744704e-06	1.584674e-06	2.700377e-07	2.345242e-06
4.278103107169795e-06	3.000000e-01	-5.923756e-06	1.744215e-06	1.584422e-06	2.830652e-07	2.345606e-06
4.278513107169789e-06	3.000000e-01	-5.935924e-06	1.743683e-06	1.584171e-06	2.972809e-07	2.345965e-06
4.278923107169783e-06	3.000000e-01	-5.949137e-06	1.743108e-06	1.583920e-06	3.126846e-07	2.346319e-06
4.279333107169777e-06	3.000000e-01	-5.963396e-06	1.742491e-06	1.583669e-06	3.292764e-07	2.346667e-06
4.279743107169770e-06	3.000000e-01	-5.978699e-06	1.741831e-06	1.583418e-06	3.470563e-07	2.347011e-06
4.280153107169764e-06	3.000000e-01	-5.995048e-06	1.741129e-06	1.583167e-06	3.660243e-07	2.347349e-06
4.280714535741185e-06	3.000000e-01	-6.018856e-06	1.740080e-06	1.582824e-06	3.936760e-07	2.347833e-06
4.281275964312605e-06	3.000000e-01	-6.047649e-06	1.738927e-06	1.582482e-06	4.267216e-07	2.348310e-06
4.281837392884025e-06	3.000000e-01	-6.081426e-06	1.737668e-06	1.582140e-06	4.651611e-07	2.348778e-06
4.282398821455446e-06	3.000000e-01	-6.120187e-06	1.736304e-06	1.581798e-06	5.089944e-07	2.349239e-06
4.282960250026866e-06	3.000000e-01	-6.163933e-06	1.734834e-06	1.581456e-06	5.582217e-07	2.349691e-06
4.283521678598286e-06	3.000000e-01	-6.212663e-06	1.733260e-06	1.581115e-06	6.128428e-07	2.350134e-06
4.284083107169706e-06	3.000000e-01	-6.266377e-06	1.731580e-06	1.580774e-06	6.728578e-07	2.350570e-06
4.284585964312556e-06	3.000000e-01	-6.323877e-06	1.729970e-06	1.580469e-06	7.366660e-07	2.350917e-06
4.285088821455406e-06	3.000000e-01	-6.385526e-06	1.728303e-06	1.580164e-06	8.046363e-07	2.351265e-06
4.285591678598256e-06	3.000000e-01	-6.451323e-06	1.726579e-06	1.579860e-06	8.767687e-07	2.351613e-06
4.286094535741105e-06	3.000000e-01	-6.521269e-06	1.724797e-06	1.579556e-06	9.530633e-07	2.351963e-06
4.286597392883955e-06	3.000000e-01	-6.595363e-06	1.722958e-06	1.579252e-06	1.033520e-06	2.352313e-06
4.287100250026805e-06	3.000000e-01	-6.673606e-06	1.721061e-06	1.578949e-06	1.118139e-06	2.352664e-06
4.287603107169655e-06	3.000000e-01	-6.755997e-06	1.719108e-06	1.578645e-06	1.206920e-06	2.353016e-06
4.287971678598221e-06	3.000000e-01	-6.815616e-06	1.717664e-06	1.578424e-06	1.271546e-06	2.353220e-06
4.288340250026787e-06	3.000000e-01	-6.869651e-06	1.716233e-06	1.578202e-06	1.328941e-06	2.353427e-06
4.288708821455353e-06	3.000000e-01	-6.918100e-06	1.714816e-06	1.577980e-06	1.379106e-06	2.353637e-06
4.289077392883918e-06	3.000000e-01	-6.960964e-06	1.713411e-06	1.577759e-06	1.422040e-06	2.353851e-06
4.289445964312484e-06	3.000000e-01	-6.998243e-06	1.712020e-06	1.577538e-06	1.457744e-06	2.354069e-06
4.289814535741050e-06	3.000000e-01	-7.029937e-06	1.710641e-06	1.577317e-06	1.486216e-06	2.354290e-06
4.290183107169616e-06	3.000000e-01	-7.056046e-06	1.709276e-06	1.577096e-06	1.507459e-06	2.354515e-06
4.290393107169613e-06	3.000000e-01	-7.066385e-06	1.708519e-06	1.576970e-06	1.513341e-06	2.354540e-06
4.290758821455323e-06	3.000000e-01	-7.077198e-06	1.707228e-06	1.576751e-06	1.512797e-06	2.354758e-06
4.291124535741031e-06	3.000000e-01	-7.084521e-06	1.705950e-06	1.576533e-06	1.507794e-06	2.354973e-06
4.291490250026740e-06	3.000000e-01	-7.088354e-06	1.704688e-06	1.576314e-06	1.498331e-06	2.355183e-06
4.291855964312449e-06	3.000000e-01	-7.088696e-06	1.703441e-06	1.576095e-06	1.484409e-06	2.355389e-06
4.292221678598158e-06	3.000000e-01	-7.085547e-06	1.702208e-06	1.575877e-06	1.466027e-06	2.355590e-06
4.292587392883866e-06	3.000000e-01	-7.078908e-06	1.700990e-06	1.575658e-06	1.443185e-06	2.355787e-06
4.292953107169576e-06	3.000000e-01	-7.068778e-06	1.699787e-06	1.575440e-06	1.415884e-06	2.355980e-06
4.293281678598142e-06	3.000000e-01	-7.059341e-06	1.698704e-06	1.575244e-06	1.391065e-06	2.356219e-06
4.293610250026709e-06	3.000000e-01	-7.050344e-06	1.697628e-06	1.575048e-06	1.371876e-06	2.356453e-06
4.293938821455276e-06	3.000000e-01	-7.041787e-06	1.696558e-06	1.574852e-06	1.358314e-06	2.356681e-06
4.294267392883842e-06	3.000000e-01	-7.033672e-06	1.695493e-06	1.574657e-06	1.350381e-06	2.356903e-06
4.294595964312408e-06	3.000000e-01	-7.025997e-06	1.694434e-06	1.574461e-06	1.348076e-06	2.357120e-06
4.294924535740975e-06	3.000000e-01	-7.018763e-06	1.693382e-06	1.574266e-06	1.351399e-06	2.357331e-06
4.295253107169542e-06	3.000000e-01	-7.011970e-06	1.692335e-06	1.574070e-06	1.360351e-06	2.357536e-06
4.295430250026682e-06	3.000000e-01	-7.011727e-06	1.691773e-06	1.573965e-06	1.373977e-06	2.357682e-06
4.295607392883822e-06	3.000000e-01	-7.007884e-06	1.691215e-06	1.573860e-06	1.386944e-06	2.357790e-06
4.295784535740962e-06	3.000000e-01	-7.000441e-06	1.690660e-06	1.573755e-06	1.399253e-06	2.357861e-06
4.295961678598103e-06	3.000000e-01	-6.989397e-06	1.690108e-06	1.573650e-06	1.410904e-06	2.357894e-06
4.296138821455243e-06	3.000000e-01	-6.974754e-06	1.689560e-06	1.573544e-06	1.421897e-06	2.357889e-06
4.296315964312383e-06	3.000000e-01	-6.956511e-06	1.689015e-06	1.573439e-06	1.432232e-06	2.357846e-06
4.296493107169523e-06	3.000000e-01	-6.934667e-06	1.688473e-06	1.573334e-06	1.441908e-06	2.357766e-06
4.296624535740950e-06	3.000000e-01	-6.908742e-06	1.688071e-06	1.573256e-06	1.442163e-06	2.357702e-06
4.296755964312376e-06	3.000000e-01	-6.879672e-06	1.687675e-06	1.573179e-06	1.438399e-06	2.357635e-06
4.296887392883803e-06	3.000000e-01	-6.847458e-06	1.687284e-06	1.573101e-06	1.430617e-06	2.357565e-06
4.297018821455230e-06	3.000000e-01	-6.812100e-06	1.686900e-06	1.573023e-06	1.418816e-06	2.357492e-06
4.297150250026657e-06	3.000000e-01	-6.773598e-06	1.686521e-06	1.572945e-06	1.402996e-06	2.357415e-06
4.297281678598083e-06	3.000000e-01	-6.731952e-06	1.686148e-06	1.572868e-06	1.383157e-06	2.357336e-06
4.297413107169510e-06	3.000000e-01	-6.687161e-06	1.685780e-06	1.572790e-06	1.359300e-06	2.357253e-06
4.297607392883792e-06	3.000000e-01	-6.623885e-06	1.685257e-06	1.572675e-06	1.318061e-06	2.357307e-06
4.297801678598076e-06	3.000000e-01	-6.567860e-06	1.684751e-06	1.572561e-06	1.277887e-06	2.357377e-06
4.297995964312358e-06	3.000000e-01	-6.519087e-06	1.684262e-06	1.572446e-06	1.238778e-06	2.357462e-06
4.298190250026641e-06	3.000000e-01	-6.477565e-06	1.683790e-06	1.572331e-06	1.200733e-06	2.357563e-06
4.298384535740924e-06	3.000000e-01	-6.443295e-06	1.683334e-06	1.572217e-06	1.163753e-06	2.357679e-06
4.298578821455207e-06	3.000000e-01	-6.416277e-06	1.682895e-06	1.572102e-06	1.127838e-06	2.357811e-06
4.298773107169490e-06	3.000000e-01	-6.396510e-06	1.682473e-06	1.571988e-06	1.092988e-06	2.357958e-06
4.298965964312344e-06	3.000000e-01	-6.385294e-06	1.682058e-06	1.571874e-06	1.064656e-06	2.358131e-06
4.299158821455199e-06	3.000000e-01	-6.376645e-06	1.681650e-06	1.571760e-06	1.038154e-06	2.358304e-06
4.299351678598053e-06	3.000000e-01	-6.370563e-06	1.681249e-06	1.571647e-06	1.013481e-06	2.358479e-06
4.299544535740907e-06	3.000000e-01	-6.367048e-06	1.680855e-06	1.571533e-06	9.906372e-07	2.358655e-06
4.299737392883761e-06	3.000000e-01	-6.366099e-06	1.680467e-06	1.571420e-06	9.696231e-07	2.358831e-06
4.299930250026616e-06	3.000000e-01	-6.367718e-06	1.680086e-06	1.571306e-06	9.504385e-07	2.359009e-06
4.300123107169470e-06	3.000000e-01	-6.371903e-06	1.679713e-06	1.571192e-06	9.330832e-07	2.359188e-06
4.300633107169462e-06	3.000000e-01	-6.382503e-06	1.678751e-06	1.570892e-06	8.890961e-07	2.359468e-06
4.301015964312314e-06	3.000000e-01	-6.394289e-06	1.678058e-06	1.570667e-06	8.596729e-07	2.359706e-06
4.301398821455166e-06	3.000000e-01	-6.405851e-06	1.677386e-06	1.570442e-06	8.328110e-07	2.359920e-06
4.301781678598017e-06	3.000000e-01	-6.417191e-06	1.676735e-06	1.570217e-06	8.085102e-07	2.360110e-06
4.302164535740868e-06	3.000000e-01	-6.428307e-06	1.676105e-06	1.569992e-06	7.867707e-07	2.360277e-06
4.302547392883719e-06	3.000000e-01	-6.439200e-06	1.675495e-06	1.569768e-06	7.675923e-07	2.360420e-06
4.302930250026572e-06	3.000000e-01	-6.449869e-06	1.674906e-06	1.569543e-06	7.509752e-07	2.360540e-06
4.303313107169423e-06	3.000000e-01	-6.460316e-06	1.674338e-06	1.569319e-06	7.369193e-07	2.360637e-06
4.303604535740847e-06	3.000000e-01	-6.466387e-06	1.673928e-06	1.569149e-06	7.273025e-07	2.360761e-06
4.303895964312271e-06	3.000000e-01	-6.472758e-06	1.673526e-06	1.568979e-06	7.229511e-07	2.360874e-06
4.304187392883695e-06	3.000000e-01	-6.479429e-06	1.673132e-06	1.568808e-06	7.238652e-07	2.360974e-06
4.304478821455120e-06	3.000000e-01	-6.486400e-06	1.672747e-06	1.568638e-06	7.300448e-07	2.361064e-06
4.304770250026544e-06	3.000000e-01	-6.493672e-06	1.672370e-06	1.568468e-06	7.414898e-07	2.361141e-06
4.305061678597969e-06	3.000000e-01	-6.501244e-06	1.672002e-06	1.568298e-06	7.582002e-07	2.361207e-06
4.305353107169393e-06	3.000000e-01	-6.509116e-06	1.671642e-06	1.568128e-06	7.801760e-07	2.361261e-06
4.305527392883676e-06	3.000000e-01	-6.516142e-06	1.671429e-06	1.568026e-06	8.009021e-07	2.361334e-06
4.305701678597959e-06	3.000000e-01	-6.521647e-06	1.671216e-06	1.567924e-06	8.233797e-07	2.361398e-06
4.305875964312242e-06	3.000000e-01	-6.525632e-06	1.671006e-06	1.567823e-06	8.476090e-07	2.361453e-06
4.306050250026526e-06	3.000000e-01	-6.528095e-06	1.670797e-06	1.567721e-06	8.735899e-07	2.361498e-06
4.306224535740808e-06	3.000000e-01	-6.529037e-06	1.670589e-06	1.567620e-06	9.013225e-07	2.361535e-06
4.306398821455092e-06	3.000000e-01	-6.528458e-06	1.670383e-06	1.567519e-06	9.308067e-07	2.361563e-06
4.306573107169375e-06	3.000000e-01	-6.526358e-06	1.670178e-06	1.567417e-06	9.620425e-07	2.361583e-06
4.306635964312231e-06	3.000000e-01	-6.524162e-06	1.670104e-06	1.567381e-06	9.731036e-07	2.361626e-06
4.306698821455088e-06	3.000000e-01	-6.520198e-06	1.670035e-06	1.567344e-06	9.808813e-07	2.361664e-06
4.306761678597944e-06	3.000000e-01	-6.514465e-06	1.669969e-06	1.567307e-06	9.853757e-07	2.361697e-06
4.306824535740800e-06	3.000000e-01	-6.506965e-06	1.669907e-06	1.567271e-06	9.865866e-07	2.361724e-06
4.306887392883655e-06	3.000000e-01	-6.497696e-06	1.669849e-06	1.567234e-06	9.845142e-07	2.361746e-06
4.306950250026512e-06	3.000000e-01	-6.486659e-06	1.669795e-06	1.567198e-06	9.791585e-07	2.361763e-06
4.307013107169368e-06	3.000000e-01	-6.473854e-06	1.669746e-06	1.567162e-06	9.705193e-07	2.361774e-06
4.307064535740796e-06	3.000000e-01	-6.459551e-06	1.669711e-06	1.567132e-06	9.538993e-07	2.361846e-06
4.307115964312224e-06	3.000000e-01	-6.442441e-06	1.669685e-06	1.567102e-06	9.313227e-07	2.361910e-06
4.307167392883651e-06	3.000000e-01	-6.422526e-06	1.669667e-06	1.567072e-06	9.027893e-07	2.361968e-06
4.307218821455080e-06	3.000000e-01	-6.399804e-06	1.669659e-06	1.567043e-06	8.682993e-07	2.362018e-06
4.307270250026508e-06	3.000000e-01	-6.374276e-06	1.669659e-06	1.567013e-06	8.278526e-07	2.362061e-06
4.307321678597935e-06	3.000000e-01	-6.345942e-06	1.669668e-06	1.566984e-06	7.814492e-07	2.362097e-06
4.307373107169363e-06	3.000000e-01	-6.314801e-06	1.669686e-06	1.566954e-06	7.290892e-07	2.362125e-06
4.307427392883648e-06	3.000000e-01	-6.280802e-06	1.669695e-06	1.566923e-06	6.733550e-07	2.362192e-06
4.307481678597933e-06	3.000000e-01	-6.247603e-06	1.669698e-06	1.566891e-06	6.211150e-07	2.362239e-06
4.307535964312217e-06	3.000000e-01	-6.215204e-06	1.669695e-06	1.566860e-06	5.723692e-07	2.362267e-06
4.307590250026503e-06	3.000000e-01	-6.183606e-06	1.669686e-06	1.566828e-06	5.271176e-07	2.362276e-06
4.307644535740787e-06	3.000000e-01	-6.152808e-06	1.669670e-06	1.566797e-06	4.853601e-07	2.362266e-06
4.307698821455073e-06	3.000000e-01	-6.122810e-06	1.669649e-06	1.566766e-06	4.470969e-07	2.362238e-06
4.307753107169357e-06	3.000000e-01	-6.093614e-06	1.669621e-06	1.566734e-06	4.123278e-07	2.362190e-06
4.307811678597928e-06	3.000000e-01	-6.064933e-06	1.669580e-06	1.566700e-06	3.822662e-07	2.362177e-06
4.307870250026499e-06	3.000000e-01	-6.037682e-06	1.669536e-06	1.566666e-06	3.549899e-07	2.362167e-06
4.307928821455069e-06	3.000000e-01	-6.011862e-06	1.669489e-06	1.566632e-06	3.304990e-07	2.362160e-06
4.307987392883639e-06	3.000000e-01	-5.987472e-06	1.669439e-06	1.566598e-06	3.087935e-07	2.362156e-06
4.308045964312210e-06	3.000000e-01	-5.964512e-06	1.669387e-06	1.566563e-06	2.898735e-07	2.362155e-06
4.308104535740781e-06	3.000000e-01	-5.942983e-06	1.669331e-06	1.566529e-06	2.737388e-07	2.362158e-06
4.308163107169351e-06	3.000000e-01	-5.922884e-06	1.669272e-06	1.566495e-06	2.603896e-07	2.362163e-06
4.308271678597921e-06	3.000000e-01	-5.888380e-06	1.669178e-06	1.566432e-06	2.371881e-07	2.362148e-06
4.308380250026491e-06	3.000000e-01	-5.856845e-06	1.669089e-06	1.566369e-06	2.159403e-07	2.362148e-06
4.308488821455061e-06	3.000000e-01	-5.828279e-06	1.669003e-06	1.566306e-06	1.966463e-07	2.362164e-06
4.308597392883630e-06	3.000000e-01	-5.802682e-06	1.668920e-06	1.566243e-06	1.793061e-07	2.362195e-06
4.308705964312200e-06	3.000000e-01	-5.780053e-06	1.668841e-06	1.566180e-06	1.639196e-07	2.362241e-06
4.308814535740770e-06	3.000000e-01	-5.760394e-06	1.668765e-06	1.566117e-06	1.504869e-07	2.362303e-06
4.308923107169340e-06	3.000000e-01	-5.743703e-06	1.668692e-06	1.566054e-06	1.390080e-07	2.362380e-06
4.309048821455053e-06	3.000000e-01	-5.726855e-06	1.668615e-06	1.565981e-06	1.263822e-07	2.362404e-06
4.309174535740765e-06	3.000000e-01	-5.711820e-06	1.668540e-06	1.565908e-06	1.149510e-07	2.362435e-06
4.309300250026478e-06	3.000000e-01	-5.698599e-06	1.668468e-06	1.565836e-06	1.047144e-07	2.362472e-06
4.309425964312190e-06	3.000000e-01	-5.687191e-06	1.668398e-06	1.565763e-06	9.567240e-08	2.362515e-06
4.309551678597902e-06	3.000000e-01	-5.677596e-06	1.668330e-06	1.565690e-06	8.782496e-08	2.362564e-06
4.309677392883614e-06	3.000000e-01	-5.669814e-06	1.668265e-06	1.565617e-06	8.117210e-08	2.362620e-06
4.309803107169327e-06	3.000000e-01	-5.663846e-06	1.668202e-06	1.565545e-06	7.571381e-08	2.362681e-06
4.309955964312182e-06	3.000000e-01	-5.657404e-06	1.668127e-06	1.565456e-06	6.967289e-08	2.362710e-06
4.310108821455037e-06	3.000000e-01	-5.651698e-06	1.668055e-06	1.565368e-06	6.424487e-08	2.362737e-06
4.310261678597892e-06	3.000000e-01	-5.646727e-06	1.667985e-06	1.565280e-06	5.942976e-08	2.362764e-06
4.310414535740747e-06	3.000000e-01	-5.642491e-06	1.667916e-06	1.565191e-06	5.522755e-08	2.362789e-06
4.310567392883601e-06	3.000000e-01	-5.638991e-06	1.667849e-06	1.565103e-06	5.163825e-08	2.362814e-06
4.310720250026457e-06	3.000000e-01	-5.636225e-06	1.667784e-06	1.565015e-06	4.866186e-08	2.362838e-06
4.310873107169311e-06	3.000000e-01	-5.634196e-06	1.667720e-06	1.564927e-06	4.629837e-08	2.362861e-06
4.311311678597876e-06	3.000000e-01	-5.629894e-06	1.667550e-06	1.564674e-06	4.145734e-08	2.362978e-06
4.311750250026442e-06	3.000000e-01	-5.626206e-06	1.667390e-06	1.564421e-06	3.731543e-08	2.363095e-06
4.312188821455007e-06	3.000000e-01	-5.623130e-06	1.667242e-06	1.564168e-06	3.387263e-08	2.363211e-06
4.312627392883571e-06	3.000000e-01	-5.620666e-06	1.667105e-06	1.563916e-06	3.112895e-08	2.363327e-06
4.313065964312136e-06	3.000000e-01	-5.618816e-06	1.666979e-06	1.563664e-06	2.908437e-08	2.363442e-06
4.313504535740701e-06	3.000000e-01	-5.617578e-06	1.666865e-06	1.563412e-06	2.773892e-08	2.363557e-06
4.313943107169266e-06	3.000000e-01	-5.616952e-06	1.666761e-06	1.563160e-06	2.709257e-08	2.363671e-06
4.314967392883536e-06	3.000000e-01	-5.615130e-06	1.666562e-06	1.562573e-06	2.529511e-08	2.363889e-06
4.315991678597807e-06	3.000000e-01	-5.613526e-06	1.666390e-06	1.561987e-06	2.379045e-08	2.364098e-06
4.317015964312078e-06	3.000000e-01	-5.612142e-06	1.666245e-06	1.561403e-06	2.257859e-08	2.364299e-06
4.318040250026349e-06	3.000000e-01	-5.610977e-06	1.666129e-06	1.560819e-06	2.165954e-08	2.364491e-06
4.319064535740619e-06	3.000000e-01	-5.610030e-06	1.666040e-06	1.560237e-06	2.103328e-08	2.364676e-06
4.320088821454890e-06	3.000000e-01	-5.609303e-06	1.665978e-06	1.559655e-06	2.069983e-08	2.364852e-06
4.321113107169160e-06	3.000000e-01	-5.608795e-06	1.665944e-06	1.559075e-06	2.065919e-08	2.365020e-06
4.322575964311996e-06	3.000000e-01	-5.607941e-06	1.665913e-06	1.558249e-06	2.044562e-08	2.365291e-06
4.324038821454832e-06	3.000000e-01	-5.607107e-06	1.665893e-06	1.557425e-06	2.025231e-08	2.365541e-06
4.325501678597667e-06	3.000000e-01	-5.606291e-06	1.665882e-06	1.556603e-06	2.007925e-08	2.365769e-06
4.326964535740502e-06	3.000000e-01	-5.605494e-06	1.665881e-06	1.555784e-06	1.992645e-08	2.365976e-06
4.328427392883338e-06	3.000000e-01	-5.604715e-06	1.665890e-06	1.554967e-06	1.979391e-08	2.366161e-06
4.329890250026174e-06	3.000000e-01	-5.603956e-06	1.665909e-06	1.554153e-06	1.968162e-08	2.366324e-06
4.331353107169009e-06	3.000000e-01	-5.603216e-06	1.665938e-06	1.553341e-06	1.958959e-08	2.366466e-06
4.341593107168858e-06	3.000000e-01	-5.597945e-06	1.666097e-06	1.547729e-06	1.913154e-08	2.367400e-06
4.351833107168707e-06	3.000000e-01	-5.592589e-06	1.666199e-06	1.542245e-06	1.883456e-08	2.367985e-06
4.362073107168556e-06	3.000000e-01	-5.587191e-06	1.666251e-06	1.536899e-06	1.862493e-08	2.368336e-06
4.372313107168405e-06	3.000000e-01	-5.581820e-06	1.666275e-06	1.531702e-06	1.847006e-08	2.368530e-06
4.382553107168254e-06	3.000000e-01	-5.576527e-06	1.666286e-06	1.526665e-06	1.835206e-08	2.368618e-06
4.392793107168103e-06	3.000000e-01	-5.571354e-06	1.666289e-06	1.521805e-06	1.826003e-08	2.368634e-06
4.403033107167952e-06	3.000000e-01	-5.566333e-06	1.666289e-06	1.517138e-06	1.818694e-08	2.368602e-06
4.413273107167801e-06	3.000000e-01	-5.561489e-06	1.666287e-06	1.512684e-06	1.812802e-08	2.368537e-06
4.423513107167650e-06	3.000000e-01	-5.556844e-06	1.666284e-06	1.508466e-06	1.807994e-08	2.368450e-06
4.433753107167499e-06	3.000000e-01	-5.552416e-06	1.666279e-06	1.504505e-06	1.804032e-08	2.368347e-06
4.443993107167348e-06	3.000000e-01	-5.548214e-06	1.666274e-06	1.500825e-06	1.800738e-08	2.368232e-06
4.454233107167197e-06	3.000000e-01	-5.544241e-06	1.666267e-06	1.497448e-06	1.797980e-08	2.368106e-06
4.464473107167046e-06	3.000000e-01	-5.540476e-06	1.666259e-06	1.494386e-06	1.795658e-08	2.367972e-06
4.474713107166895e-06	3.000000e-01	-5.536867e-06	1.666247e-06	1.491638e-06	1.793692e-08	2.367827e-06
4.484953107166744e-06	3.000000e-01	-5.533301e-06	1.666232e-06	1.489170e-06	1.792020e-08	2.367671e-06
4.495193107166593e-06	3.000000e-01	-5.529549e-06	1.666210e-06	1.486887e-06	1.790592e-08	2.367500e-06
4.505433107166442e-06	3.000000e-01	-5.525174e-06	1.666177e-06	1.484580e-06	1.789370e-08	2.367309e-06
4.515673107166291e-06	3.000000e-01	-5.519337e-06	1.666125e-06	1.481817e-06	1.788321e-08	2.367090e-06
4.517135964309126e-06	3.000000e-01	-5.518352e-06	1.666115e-06	1.481354e-06	1.788051e-08	2.367085e-06
4.518598821451962e-06	3.000000e-01	-5.517269e-06	1.666105e-06	1.480851e-06	1.787828e-08	2.367069e-06
4.520061678594798e-06	3.000000e-01	-5.516090e-06	1.666094e-06	1.480309e-06	1.787652e-08	2.367043e-06
4.521524535737633e-06	3.000000e-01	-5.514813e-06	1.666082e-06	1.479726e-06	1.787523e-08	2.367006e-06
4.522987392880468e-06	3.000000e-01	-5.513439e-06	1.666069e-06	1.479103e-06	1.787441e-08	2.366958e-06
4.524450250023305e-06	3.000000e-01	-5.511968e-06	1.666055e-06	1.478440e-06	1.787405e-08	2.366901e-06
4.525913107166140e-06	3.000000e-01	-5.510399e-06	1.666041e-06	1.477738e-06	1.787417e-08	2.366832e-06
4.527375964308975e-06	3.000000e-01	-5.508781e-06	1.666025e-06	1.476986e-06	1.787174e-08	2.366820e-06
4.528838821451811e-06	3.000000e-01	-5.506972e-06	1.666007e-06	1.476146e-06	1.786974e-08	2.366798e-06
4.530301678594647e-06	3.000000e-01	-5.504975e-06	1.665988e-06	1.475218e-06	1.786819e-08	2.366764e-06
4.531764535737482e-06	3.000000e-01	-5.502787e-06	1.665967e-06	1.474202e-06	1.786708e-08	2.366719e-06
4.533227392880317e-06	3.000000e-01	-5.500410e-06	1.665945e-06	1.473097e-06	1.786640e-08	2.366663e-06
4.534690250023154e-06	3.000000e-01	-5.497844e-06	1.665921e-06	1.471904e-06	1.786617e-08	2.366597e-06
4.536153107165989e-06	3.000000e-01	-5.495087e-06	1.665896e-06	1.470623e-06	1.786638e-08	2.366519e-06
4.537615964308824e-06	3.000000e-01	-5.492173e-06	1.665868e-06	1.469236e-06	1.786417e-08	2.366498e-06
4.539078821451660e-06	3.000000e-01	-5.488877e-06	1.665836e-06	1.467664e-06	1.786238e-08	2.366464e-06
4.540541678594496e-06	3.000000e-01	-5.485202e-06	1.665802e-06	1.465907e-06	1.786100e-08	2.366420e-06
4.542004535737331e-06	3.000000e-01	-5.481146e-06	1.665764e-06	1.463964e-06	1.786004e-08	2.366364e-06
4.543467392880166e-06	3.000000e-01	-5.476710e-06	1.665724e-06	1.461837e-06	1.785949e-08	2.366296e-06
4.544930250023003e-06	3.000000e-01	-5.471894e-06	1.665680e-06	1.459524e-06	1.785936e-08	2.366217e-06
4.546393107165838e-06	3.000000e-01	-5.466698e-06	1.665633e-06	1.457026e-06	1.785964e-08	2.366126e-06
4.547855964308673e-06	3.000000e-01	-5.461111e-06	1.665581e-06	1.454304e-06	1.785763e-08	2.366090e-06
4.549318821451509e-06	3.000000e-01	-5.454757e-06	1.665523e-06	1.451207e-06	1.785601e-08	2.366042e-06
4.550781678594345e-06	3.000000e-01	-5.447636e-06	1.665459e-06	1.447734e-06	1.785478e-08	2.365982e-06
4.552244535737180e-06	3.000000e-01	-5.439748e-06	1.665389e-06	1.443885e-06	1.785395e-08	2.365910e-06
4.553707392880015e-06	3.000000e-01	-5.431093e-06	1.665312e-06	1.439661e-06	1.785351e-08	2.365825e-06
4.555170250022852e-06	3.000000e-01	-5.421672e-06	1.665230e-06	1.435060e-06	1.785347e-08	2.365727e-06
4.556633107165687e-06	3.000000e-01	-5.411483e-06	1.665141e-06	1.430084e-06	1.785382e-08	2.365617e-06
4.558095964308522e-06	3.000000e-01	-5.400386e-06	1.665043e-06	1.424635e-06	1.785197e-08	2.365562e-06
4.559558821451358e-06	3.000000e-01	-5.387835e-06	1.664935e-06	1.418474e-06	1.785050e-08	2.365493e-06
4.561021678594194e-06	3.000000e-01	-5.373832e-06	1.664818e-06	1.411601e-06	1.784941e-08	2.365410e-06
4.562484535737029e-06	3.000000e-01	-5.358375e-06	1.664690e-06	1.404015e-06	1.784869e-08	2.365314e-06
4.563947392879864e-06	3.000000e-01	-5.341466e-06	1.664553e-06	1.395718e-06	1.784835e-08	2.365205e-06
4.565410250022701e-06	3.000000e-01	-5.323103e-06	1.664405e-06	1.386708e-06	1.784838e-08	2.365082e-06
4.566873107165536e-06	3.000000e-01	-5.303287e-06	1.664248e-06	1.376986e-06	1.784880e-08	2.364945e-06
4.568335964308371e-06	3.000000e-01	-5.281446e-06	1.664073e-06	1.366267e-06	1.784710e-08	2.364862e-06
4.569798821451207e-06	3.000000e-01	-5.257551e-06	1.663894e-06	1.354490e-06	1.784577e-08	2.364764e-06
4.571261678594043e-06	3.000000e-01	-5.231601e-06	1.663710e-06	1.341654e-06	1.784481e-08	2.364651e-06
4.572724535736878e-06	3.000000e-01	-5.203598e-06	1.663522e-06	1.327759e-06	1.784422e-08	2.364523e-06
4.574187392879713e-06	3.000000e-01	-5.173541e-06	1.663331e-06	1.312805e-06	1.784400e-08	2.364381e-06
4.575650250022550e-06	3.000000e-01	-5.141430e-06	1.663134e-06	1.296792e-06	1.784414e-08	2.364223e-06
4.577113107165385e-06	3.000000e-01	-5.107266e-06	1.662934e-06	1.279720e-06	1.784465e-08	2.364051e-06
4.578575964308220e-06	3.000000e-01	-5.070451e-06	1.662725e-06	1.261235e-06	1.784314e-08	2.363931e-06
4.580038821451056e-06	3.000000e-01	-5.032935e-06	1.662559e-06	1.242121e-06	1.784201e-08	2.363794e-06
